Koordinatensystem : Lambert konform konisch
Rechtswert        : 3786500 Meter
Hochwert          : 2716500 Meter
Hoehenlage        : 43 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3786500 2716500  6 19  9  14.2 1002 235  6.2 6  7.5  76   42  203 336 -394  0
3786500 2716500  6 19 10  13.4 1003 231  5.6 7  7.9  79    4  211 345 -401  0
3786500 2716500  6 19 11  15.8 1003 256  6.4 6  8.5  81   39  263 350 -405  0
3786500 2716500  6 19 12  15.5 1004 250  6.9 7  8.3  74   16  256 352 -404  0
3786500 2716500  6 19 13  15.7 1004 238  6.2 8  7.7  69    0  206 355 -414  0
3786500 2716500  6 19 14  16.9 1004 226  5.5 6  7.8  67  183  241 351 -428  0
3786500 2716500  6 19 15  15.2 1005 268  5.3 5  8.5  74  300  164 342 -427  0
3786500 2716500  6 19 16  16.0 1006 278  6.1 7  8.6  77   35  217 343 -428  0
3786500 2716500  6 19 17  16.2 1006 276  4.0 7  8.3  72    7  162 350 -430  0
3786500 2716500  6 19 18  16.6 1007 297  4.3 7  8.3  71    4  119 351 -424  0
3786500 2716500  6 19 19  16.0 1007 293  3.1 6  8.1  70    0   64 349 -416  0
3786500 2716500  6 19 20  13.8 1008 257  3.2 7  8.3  78    0   26 347 -408  0
3786500 2716500  6 19 21  13.2 1009 266  3.6 7  8.3  85    0    2 348 -401  0
3786500 2716500  6 19 22  13.1 1009 277  2.4 6  8.1  85    0    0 342 -393  0
3786500 2716500  6 19 23  12.3 1010 231  2.4 5  8.1  88    0    0 334 -388  0
3786500 2716500  6 19 24  11.0 1010 230  3.0 4  7.8  91    0    0 321 -384  0
3786500 2716500  6 20  1  10.2 1010 237  3.0 3  7.3  91    0    0 307 -380  0
3786500 2716500  6 20  2   9.9 1011 227  2.6 1  6.9  90    0    0 291 -380  0
3786500 2716500  6 20  3   9.6 1011 228  2.5 0  6.7  88    0    0 276 -381  0
3786500 2716500  6 20  4   8.9 1011 218  1.1 1  6.4  88    0    0 275 -379  0
3786500 2716500  6 20  5   9.5 1011 204  1.3 2  6.3  86    0   12 285 -374  0
3786500 2716500  6 20  6  11.2 1011 182  1.3 1  6.4  82   83   48 289 -371  0
3786500 2716500  6 20  7  13.0 1010 183  1.9 1  6.6  75  258   55 289 -373  0
3786500 2716500  6 20  8  14.4 1010 197  2.3 2  6.8  69  458   56 298 -383  0
3786500 2716500  6 20  9  15.8 1010 207  2.9 7  6.8  63  159  222 332 -398  0
3786500 2716500  6 20 10  15.3 1010 183  3.3 8  7.0  64    0  194 364 -412  0
3786500 2716500  6 20 11  13.7 1010 200  3.2 8  7.5  73    0  184 366 -423  0
3786500 2716500  6 20 12  13.6 1010 157  2.7 8  8.2  83    0  184 365 -430  0
3786500 2716500  6 20 13  13.6 1009 173  3.0 8  8.7  89    0  185 365 -427  0
3786500 2716500  6 20 14  14.1 1009 159  0.7 8  9.0  91    0  193 365 -417  0
3786500 2716500  6 20 15  14.6 1009 185  3.3 8  9.3  90    0  152 366 -415  0
3786500 2716500  6 20 16  15.7 1008 171  2.5 8  9.4  87    0  156 369 -415  0
3786500 2716500  6 20 17  16.2 1008 164  2.0 8  9.6  84    0  149 370 -416  0
3786500 2716500  6 20 18  16.4 1008 152  1.5 8  9.6  83    2  120 372 -411  0
3786500 2716500  6 20 19  16.6 1008 166  1.4 8  9.6  82    0   60 372 -405  0
3786500 2716500  6 20 20  16.5 1008 182  1.6 8  9.7  82    0   13 374 -403  0
3786500 2716500  6 20 21  16.1 1008 178  1.0 8  9.9  85    0    1 373 -400  0
3786500 2716500  6 20 22  15.4 1008 157  1.0 7  9.8  87    0    0 367 -398  0
3786500 2716500  6 20 23  15.7 1008 173  1.0 7 10.0  90    0    0 362 -397  0
3786500 2716500  6 20 24  16.2 1008 177  1.6 8 10.3  90    0    0 367 -397  0
3786500 2716500  6 21  1  16.5 1008 183  1.8 7 10.4  89    0    0 369 -398  0
3786500 2716500  6 21  2  16.2 1008 210  2.9 7 10.5  90    0    0 365 -398  0
3786500 2716500  6 21  3  15.9 1008 221  2.8 7 10.5  91    0    0 364 -399  0
3786500 2716500  6 21  4  15.8 1008 204  2.1 7 10.4  92    0    0 363 -400  0
3786500 2716500  6 21  5  15.9 1007 203  2.4 8 10.5  92    0    1 368 -400  0
3786500 2716500  6 21  6  15.9 1007 200  2.9 7 10.7  94    0   13 369 -400  0
3786500 2716500  6 21  7  16.3 1007 198  2.9 8 10.9  94    0   34 369 -400  0
3786500 2716500  6 21  8  16.9 1007 187  2.2 7 11.1  93    0   97 371 -403  0
3786500 2716500  6 21  9  17.8 1008 181  2.6 7 11.3  91    1  173 369 -408  0
3786500 2716500  6 21 10  18.1 1007 256  3.7 6 11.4  88   46  295 367 -416  0
3786500 2716500  6 21 11  19.6 1008 235  5.4 7 10.7  78    4  250 370 -427  0
3786500 2716500  6 21 12  20.1 1008 220  6.6 6 10.3  71   33  319 374 -440  0
3786500 2716500  6 21 13  20.4 1009 227  4.3 5 10.1  67   72  351 367 -450  0
3786500 2716500  6 21 14  20.6 1009 218  4.6 4  9.8  65  268  352 361 -450  0
3786500 2716500  6 21 15  21.7 1009 263  3.7 6 10.0  63  224  326 369 -450  0
3786500 2716500  6 21 16  22.8 1009 235  6.0 5 10.2  60  267  267 375 -456  0
3786500 2716500  6 21 17  22.0 1009 249  5.0 4 10.4  61  267  201 368 -456  0
3786500 2716500  6 21 18  22.7 1008 252  4.3 6 10.1  60   83  167 368 -450  0
3786500 2716500  6 21 19  21.7 1008 202  4.1 7 10.0  59   15   95 373 -445  0
3786500 2716500  6 21 20  20.6 1008 217  3.5 6 10.1  64    0   21 369 -439  0
3786500 2716500  6 21 21  18.9 1008 222  2.4 7 10.1  69    0    1 365 -431  0
3786500 2716500  6 21 22  17.3 1009 223  1.2 7  9.8  75    0    0 364 -424  0
3786500 2716500  6 21 23  17.5 1009  39  1.3 8 10.0  80    0    0 366 -420  0
3786500 2716500  6 21 24  16.8 1009 113  1.3 8 10.2  83    0    0 369 -414  0
3786500 2716500  6 22  1  16.6 1009  95  0.9 8 10.3  86    0    0 369 -409  0
3786500 2716500  6 22  2  18.0 1009  31  1.5 8 10.5  84    0    0 372 -406  0
3786500 2716500  6 22  3  17.5 1008 252  1.3 7 10.5  82    0    0 372 -403  0
3786500 2716500  6 22  4  17.0 1008 191  1.6 7 10.5  85    0    0 367 -403  0
3786500 2716500  6 22  5  17.4 1007 155  2.4 7 10.7  86    0    1 367 -404  0
3786500 2716500  6 22  6  17.9 1007 162  2.9 8 10.9  85    0   22 374 -404  0
3786500 2716500  6 22  7  18.7 1007 178  3.1 7 11.2  84    0   68 375 -405  0
3786500 2716500  6 22  8  19.4 1007 202  3.3 7 11.4  82    1  136 373 -408  0
3786500 2716500  6 22  9  20.1 1007 210  4.2 7 11.4  78   15  237 376 -411  0
3786500 2716500  6 22 10  21.1 1006 198  4.4 6 11.3  74  110  360 376 -416  0
3786500 2716500  6 22 11  20.5 1006 227  3.6 7 11.1  71    0  230 376 -415  0
3786500 2716500  6 22 12  17.7 1005 272  3.6 7 11.1  79    0  114 376 -413  0
3786500 2716500  6 22 13  17.5 1006 254  3.1 7 11.6  91    0   96 372 -417  0
3786500 2716500  6 22 14  17.0 1006 227  3.4 7 11.6  93    0  124 370 -431  0
3786500 2716500  6 22 15  17.2 1006 141  1.9 7 11.2  91    2  226 370 -445  0
3786500 2716500  6 22 16  16.2 1005 222  7.0 6 10.3  86   62  304 364 -449  0
3786500 2716500  6 22 17  17.9 1006 273  4.9 5  9.4  76  235  269 355 -448  0
3786500 2716500  6 22 18  18.4 1006 244  5.3 3  8.8  67  237  185 344 -443  0
3786500 2716500  6 22 19  17.8 1007 218  4.7 2  8.3  63   80  134 329 -438  0
3786500 2716500  6 22 20  17.3 1008 234  4.9 4  7.6  60   37   67 327 -431  0
3786500 2716500  6 22 21  15.8 1008 220  2.6 3  7.3  62    1   11 327 -424  0
3786500 2716500  6 22 22  15.0 1009 221  3.0 1  7.6  69    0    0 313 -417  0
3786500 2716500  6 22 23  15.0 1009 179  1.8 3  7.8  72    0    0 311 -407  0
3786500 2716500  6 22 24  15.0 1010 180  2.1 3  8.0  75    0    0 319 -398  0
3786500 2716500  6 23  1  14.7 1009 175  3.1 3  8.3  78    0    0 318 -393  0
3786500 2716500  6 23  2  13.8 1009 211  2.9 4  8.3  82    0    0 319 -390  0
3786500 2716500  6 23  3  14.4 1009 217  2.7 5  8.3  82    0    0 326 -385  0
3786500 2716500  6 23  4  14.0 1009 222  2.6 6  8.4  82    0    0 336 -381  0
3786500 2716500  6 23  5  14.4 1009 222  3.4 6  8.4  83    0    1 341 -379  0
3786500 2716500  6 23  6  14.9 1009 229  3.9 7  8.5  81    0   16 347 -378  0
3786500 2716500  6 23  7  16.0 1009 239  4.4 4  8.4  76   22  125 341 -381  0
3786500 2716500  6 23  8  15.6 1010 243  4.7 5  8.3  74   28  193 333 -388  0
3786500 2716500  6 23  9  15.4 1010 242  4.8 5  8.0  73   90  279 336 -398  0
3786500 2716500  6 23 10  16.8 1010 236  5.1 5  7.8  68  174  342 338 -410  0
3786500 2716500  6 23 11  17.7 1010 245  5.2 4  7.8  63  250  378 333 -420  0
3786500 2716500  6 23 12  19.1 1010 231  5.7 5  7.7  58   77  367 335 -427  0
3786500 2716500  6 23 13  19.1 1010 230  5.8 4  7.2  52  232  404 334 -433  0
3786500 2716500  6 23 14  19.7 1010 252  6.0 4  6.8  48  343  377 330 -435  0
3786500 2716500  6 23 15  20.0 1010 252  5.5 4  6.5  45  338  342 330 -434  0
3786500 2716500  6 23 16  19.5 1010 233  5.3 5  6.5  45  247  309 332 -433  0
3786500 2716500  6 23 17  16.0 1010 275  3.8 6  7.0  55  124  254 335 -432  0
3786500 2716500  6 23 18  13.7 1011 248  3.3 8  7.8  73    1  123 342 -429  0
3786500 2716500  6 23 19  15.6 1012 239  2.7 7  8.1  78    0   66 348 -421  0
3786500 2716500  6 23 20  14.8 1012 238  2.2 5  8.3  77    0   31 338 -410  0
3786500 2716500  6 23 21  14.3 1012 254  3.2 6  8.1  78    0    3 331 -403  0
3786500 2716500  6 23 22  13.8 1013 236  2.9 7  7.9  78    0    0 338 -396  0
3786500 2716500  6 23 23  12.3 1013 226  2.6 5  7.7  82    0    0 330 -391  0
3786500 2716500  6 23 24  12.0 1014 230  2.4 4  7.5  84    0    0 314 -388  0
3786500 2716500  6 24  1  11.6 1014 229  2.8 3  7.4  86    0    0 305 -386  0
3786500 2716500  6 24  2  11.7 1014 229  2.7 4  7.4  86    0    0 304 -383  0
3786500 2716500  6 24  3  11.7 1014 236  2.5 6  7.3  85    0    0 318 -381  0
3786500 2716500  6 24  4  11.4 1014 224  3.1 7  7.2  84    0    0 332 -381  0
3786500 2716500  6 24  5  11.6 1015 225  2.7 7  7.1  84    0    1 336 -379  0
3786500 2716500  6 24  6  12.1 1015 230  3.0 7  7.3  84    0   13 336 -377  0
3786500 2716500  6 24  7  12.9 1015 240  3.5 8  7.5  83    0   43 339 -379  0
3786500 2716500  6 24  8  13.7 1016 254  4.0 7  7.9  83    1  132 338 -386  0
3786500 2716500  6 24  9  14.7 1016 252  4.5 8  8.2  81   17  210 341 -394  0
3786500 2716500  6 24 10  15.3 1016 258  4.3 6  8.2  77  111  275 338 -406  0
3786500 2716500  6 24 11  16.2 1016 258  3.5 5  7.9  71  363  232 327 -418  0
3786500 2716500  6 24 12  14.0 1016 291  2.4 5  7.2  68  105  319 319 -422  0
3786500 2716500  6 24 13  14.1 1017 282  2.3 6  7.1  72  108  322 316 -425  0
3786500 2716500  6 24 14  16.2 1017 317  3.0 7  7.4  69    4  237 325 -429  0
3786500 2716500  6 24 15  13.7 1017 261  1.9 7  7.5  71    0  152 327 -428  0
3786500 2716500  6 24 16  14.0 1017 232  2.3 7  7.5  76    0  172 324 -426  0
3786500 2716500  6 24 17  15.8 1018 235  3.3 6  7.6  72   31  193 326 -427  0
3786500 2716500  6 24 18  16.1 1018 228  2.6 6  7.7  69   98  141 327 -426  0
3786500 2716500  6 24 19  14.0 1018 228  2.0 6  7.7  73   26   93 324 -421  0
3786500 2716500  6 24 20  14.4 1018 227  2.1 7  7.9  78   11   43 324 -414  0
3786500 2716500  6 24 21  13.5 1019 229  2.2 6  7.8  78    0    6 323 -404  0
3786500 2716500  6 24 22  12.7 1019 219  1.6 5  7.5  80    0    0 315 -394  0
3786500 2716500  6 24 23  11.5 1019 223  1.7 5  7.3  84    0    0 311 -387  0
3786500 2716500  6 24 24  10.6 1019 205  0.8 5  7.1  87    0    0 309 -381  0
3786500 2716500  6 25  1  11.2 1020 171  0.8 6  7.1  88    0    0 313 -376  0
3786500 2716500  6 25  2  11.2 1020 154  0.9 7  7.3  88    0    0 322 -374  0
3786500 2716500  6 25  3  11.6 1020 160  1.2 7  7.4  89    0    0 328 -374  0
3786500 2716500  6 25  4  11.8 1019 146  0.7 7  7.4  87    0    0 332 -375  0
3786500 2716500  6 25  5  11.7 1019 166  1.0 7  7.4  87    0    4 335 -378  0
3786500 2716500  6 25  6  12.9 1019 178  2.1 6  7.5  85    0   26 337 -380  0
3786500 2716500  6 25  7  13.3 1019 213  2.2 7  7.5  81    0   88 341 -383  0
3786500 2716500  6 25  8  13.2 1019 228  2.9 8  7.5  79    0   78 351 -384  0
3786500 2716500  6 25  9  12.1 1020 221  3.1 8  7.3  80    0  105 356 -383  0
3786500 2716500  6 25 10  11.4 1020 197  2.9 8  7.3  86    0  136 357 -382  0
3786500 2716500  6 25 11  12.0 1020 175  2.9 8  7.8  92    0  125 360 -382  0
3786500 2716500  6 25 12  12.5 1020 175  2.5 8  8.3  93    0  113 365 -382  0
3786500 2716500  6 25 13  12.9 1019 168  2.6 7  8.5  94    0  117 366 -382  0
3786500 2716500  6 25 14  13.2 1019 164  2.7 7  8.8  94    0  147 364 -383  0
3786500 2716500  6 25 15  13.8 1019 173  3.1 7  9.0  93    0  116 368 -385  0
3786500 2716500  6 25 16  13.9 1018 163  3.1 7  9.2  93    0  134 370 -389  0
3786500 2716500  6 25 17  14.2 1018 176  3.6 7  9.5  95    0  117 372 -396  0
3786500 2716500  6 25 18  14.8 1018 230  1.0 7  9.8  96    0  109 375 -401  0
3786500 2716500  6 25 19  15.1 1018 221  3.9 8 10.0  95    0   60 382 -407  0
3786500 2716500  6 25 20  15.4 1018 215  3.2 8 10.2  94    0   20 388 -412  0
3786500 2716500  6 25 21  16.0 1018 234  2.5 8 10.5  94    0    1 391 -414  0
3786500 2716500  6 25 22  16.3 1018 228  2.8 8 10.9  95    0    0 392 -412  0
3786500 2716500  6 25 23  16.5 1018 230  2.8 8 10.9  93    0    0 393 -410  0
3786500 2716500  6 25 24  16.6 1018 229  2.5 8 10.8  91    0    0 392 -409  0
3786500 2716500  6 26  1  16.8 1018 239  2.3 8 10.8  91    0    0 393 -407  0
3786500 2716500  6 26  2  17.0 1018 240  2.2 8 10.9  90    0    0 393 -405  0
3786500 2716500  6 26  3  16.9 1018 242  2.1 7 10.8  90    0    0 390 -404  0
3786500 2716500  6 26  4  16.7 1018 252  1.8 8 10.8  90    0    0 389 -403  0
3786500 2716500  6 26  5  16.4 1018 236  1.4 8 10.8  91    0    2 394 -402  0
3786500 2716500  6 26  6  16.7 1018 241  1.7 6 10.8  92    0   18 383 -402  0
3786500 2716500  6 26  7  16.8 1018 258  1.5 7 10.8  91    0   49 378 -403  0
3786500 2716500  6 26  8  17.1 1019 245  1.2 7 10.9  90    0   92 384 -404  0
3786500 2716500  6 26  9  17.5 1019 257  2.5 8 11.0  90    0  117 390 -410  0
3786500 2716500  6 26 10  18.2 1019 287  2.1 8 11.2  88    0  186 398 -419  0
3786500 2716500  6 26 11  18.7 1019 267  1.7 8 11.4  86    0  176 400 -430  0
3786500 2716500  6 26 12  19.5 1019 246  0.9 8 11.5  84    0  225 403 -448  0
3786500 2716500  6 26 13  20.7 1019 113  0.5 6 11.8  80   98  379 395 -467  0
3786500 2716500  6 26 14  22.1 1019 250  2.0 5 11.8  74  313  363 387 -478  0
3786500 2716500  6 26 15  23.2 1019 316  1.3 4 11.6  68  329  323 383 -486  0
3786500 2716500  6 26 16  23.2 1018 328  2.3 4 11.7  66  290  281 382 -489  0
3786500 2716500  6 26 17  24.2 1018  83  1.5 2 11.4  62  414  145 376 -488  0
3786500 2716500  6 26 18  24.2 1018 117  2.0 1 11.0  58  317  112 366 -482  0
3786500 2716500  6 26 19  23.9 1017  71  2.0 1 10.9  58  170   94 360 -473  0
3786500 2716500  6 26 20  22.8 1017  69  1.8 1 11.2  62   61   58 356 -461  0
3786500 2716500  6 26 21  20.4 1017  71  1.7 0 11.3  70    2   11 347 -448  0
3786500 2716500  6 26 22  18.9 1017  73  1.6 1 11.1  78    0    0 338 -437  0
3786500 2716500  6 26 23  17.9 1017  87  1.8 1 10.8  82    0    0 335 -429  0
3786500 2716500  6 26 24  17.9 1017  89  1.9 0 10.5  82    0    0 328 -424  0
3786500 2716500  6 27  1  18.7 1017  91  2.0 0 10.5  80    0    0 324 -420  0
3786500 2716500  6 27  2  18.1 1017  92  1.5 0 10.5  79    0    0 322 -417  0
3786500 2716500  6 27  3  18.3 1016 108  1.7 1 10.4  80    0    0 322 -415  0
3786500 2716500  6 27  4  17.9 1016 100  1.8 0 10.3  79    0    0 320 -413  0
3786500 2716500  6 27  5  17.8 1016 122  1.6 0 10.1  79    0   12 316 -412  0
3786500 2716500  6 27  6  19.2 1016 113  1.9 0 10.4  78   40   60 317 -412  0
3786500 2716500  6 27  7  21.5 1016 122  2.4 0 11.0  73  141  107 322 -416  0
3786500 2716500  6 27  8  23.6 1015 116  3.1 0 11.2  65  272  138 328 -426  0
3786500 2716500  6 27  9  24.5 1015 139  3.6 0 11.3  60  421  148 335 -441  0
3786500 2716500  6 27 10  26.5 1014 137  4.1 0 11.3  55  561  149 343 -459  0
3786500 2716500  6 27 11  27.0 1014 124  4.1 1 11.2  51  674  145 352 -478  0
3786500 2716500  6 27 12  28.3 1013 135  4.1 1 11.3  49  762  134 361 -495  0
3786500 2716500  6 27 13  28.9 1013 139  4.0 0 11.6  47  789  131 364 -509  0
3786500 2716500  6 27 14  29.6 1012 124  4.4 1 11.3  44  781  121 368 -520  0
3786500 2716500  6 27 15  30.5 1012 126  4.0 1 10.7  40  691  131 374 -527  0
3786500 2716500  6 27 16  31.0 1011 130  3.6 2 10.9  39  583  128 379 -529  0
3786500 2716500  6 27 17  31.2 1011 131  3.7 3 11.0  39  422  136 384 -526  0
3786500 2716500  6 27 18  31.4 1011 122  3.4 3 11.0  38  285  118 385 -520  0
3786500 2716500  6 27 19  30.3 1011 120  3.2 2 11.4  41  167   91 381 -509  0
3786500 2716500  6 27 20  29.1 1011 106  2.0 3 12.1  46   58   56 378 -495  0
3786500 2716500  6 27 21  27.2 1011  93  1.2 4 12.3  51    0    9 376 -482  0
3786500 2716500  6 27 22  26.5 1011 111  1.5 5 12.0  54    0    0 373 -470  0
3786500 2716500  6 27 23  25.3 1011 130  2.1 5 11.9  56    0    0 370 -462  0
3786500 2716500  6 27 24  25.3 1011 135  2.0 4 11.6  57    0    0 367 -456  0
3786500 2716500  6 28  1  23.9 1011 125  2.9 4 11.4  58    0    0 363 -451  0
3786500 2716500  6 28  2  23.6 1011 132  3.2 5 11.2  60    0    0 361 -448  0
3786500 2716500  6 28  3  22.9 1011 125  2.4 5 10.8  60    0    0 359 -446  0
3786500 2716500  6 28  4  22.9 1011 131  2.5 4 10.5  60    0    0 357 -444  0
3786500 2716500  6 28  5  22.7 1011 138  3.1 3 10.4  60    0    9 353 -442  0
3786500 2716500  6 28  6  23.0 1011 130  2.2 1 10.5  60   18   59 348 -442  0
3786500 2716500  6 28  7  25.4 1011 100  1.6 3 10.8  57   58  129 352 -445  0
3786500 2716500  6 28  8  25.8 1011 116  2.6 3 11.2  54  221  163 358 -456  0
3786500 2716500  6 28  9  27.6 1011 128  3.6 3 11.8  54  366  182 363 -476  0
3786500 2716500  6 28 10  29.4 1011 137  3.2 3 12.3  50  515  179 371 -492  0
3786500 2716500  6 28 11  30.2 1011 149  3.4 2 12.6  48  632  175 377 -504  0
3786500 2716500  6 28 12  30.8 1010 148  3.2 1 12.6  46  733  155 380 -520  0
3786500 2716500  6 28 13  31.9 1010 156  3.2 1 12.3  42  742  163 383 -536  0
3786500 2716500  6 28 14  32.2 1009 135  3.8 1 11.8  39  702  170 387 -550  0
3786500 2716500  6 28 15  33.6 1009 122  4.1 1 11.5  36  593  191 393 -560  0
3786500 2716500  6 28 16  33.2 1008 110  4.0 1 11.3  35  558  146 398 -553  0
3786500 2716500  6 28 17  32.8 1008 125  4.1 2 11.1  35  438  131 400 -533  0
3786500 2716500  6 28 18  32.8 1007 108  3.8 2 11.1  35  310  113 401 -520  0
3786500 2716500  6 28 19  31.0 1006 161  2.9 3 11.2  38  147   95 400 -515  0
3786500 2716500  6 28 20  28.8 1006 110  2.6 6 11.2  42    3   42 399 -509  0
3786500 2716500  6 28 21  26.8 1006 135  2.3 8 11.2  47    0   10 400 -501  0
3786500 2716500  6 28 22  24.6 1007 308  4.0 8 11.9  57    0    0 397 -491  0
3786500 2716500  6 28 23  23.9 1009  44  3.1 8 12.5  65    0    0 395 -482  0
3786500 2716500  6 28 24  22.7 1009  74  2.3 8 12.6  70    0    0 394 -476  0
3786500 2716500  6 29  1  22.1 1009 226  1.8 8 12.9  75    0    0 392 -469  0
3786500 2716500  6 29  2  22.2 1010   6  2.1 8 13.1  78    0    0 393 -463  0
3786500 2716500  6 29  3  21.0 1011  73  2.7 8 13.5  83    0    0 394 -456  0
3786500 2716500  6 29  4  20.9 1010  89  3.3 8 13.5  86    0    0 392 -450  0
3786500 2716500  6 29  5  20.8 1009 104  2.0 8 13.3  85    0    3 393 -444  0
3786500 2716500  6 29  6  20.7 1009 359  2.4 6 13.5  87    0   30 388 -440  0
3786500 2716500  6 29  7  22.5 1009 215  1.8 6 13.9  85   12  129 386 -439  0
3786500 2716500  6 29  8  22.3 1010 222  2.4 5 14.1  82  106  263 386 -442  0
3786500 2716500  6 29  9  23.1 1010 246  3.5 6 13.9  80  103  343 386 -444  0
3786500 2716500  6 29 10  21.7 1011 262  3.8 7 13.5  79    4  249 390 -442  0
3786500 2716500  6 29 11  18.9 1011 287  4.2 7 12.5  83    0  158 386 -439  0
3786500 2716500  6 29 12  17.6 1012 286  3.9 8 11.6  88    0  118 384 -436  0
3786500 2716500  6 29 13  16.7 1013 279  3.6 7 11.4  92    0  153 382 -433  0
3786500 2716500  6 29 14  16.4 1014 290  3.7 8 11.2  94    0  107 381 -435  0
3786500 2716500  6 29 15  16.4 1014 303  3.6 7 10.9  94    0   91 381 -437  0
3786500 2716500  6 29 16  16.8 1014 285  3.6 7 10.8  91    0   84 377 -440  0
3786500 2716500  6 29 17  17.6 1015 310  3.0 7 10.7  87    0   82 378 -443  0
3786500 2716500  6 29 18  18.2 1014 314  2.8 7 10.4  81    0   59 380 -443  0
3786500 2716500  6 29 19  18.2 1015 337  3.7 7  9.9  76    0   31 379 -441  0
3786500 2716500  6 29 20  18.3 1015 314  3.1 7  9.5  73    0   15 380 -437  0
3786500 2716500  6 29 21  17.6 1015 332  3.1 7  9.0  70    0    1 377 -429  0
3786500 2716500  6 29 22  16.3 1016 325  3.0 6  8.5  71    0    0 367 -419  0
3786500 2716500  6 29 23  15.2 1016 329  2.9 6  8.2  74    0    0 356 -410  0
3786500 2716500  6 29 24  14.6 1016 336  2.5 6  8.1  77    0    0 353 -403  0
3786500 2716500  6 30  1  13.9 1017 339  2.2 6  8.2  80    0    0 350 -397  0
3786500 2716500  6 30  2  13.2 1017 331  1.8 5  8.2  85    0    0 342 -392  0
3786500 2716500  6 30  3  12.6 1017 331  1.7 4  8.1  88    0    0 330 -388  0
3786500 2716500  6 30  4  12.0 1017 322  1.6 4  8.1  90    0    0 323 -384  0
3786500 2716500  6 30  5  11.6 1017 298  1.4 3  8.0  92    0   11 315 -381  0
3786500 2716500  6 30  6  13.1 1017 245  0.9 3  8.2  92   19   54 311 -379  0
3786500 2716500  6 30  7  14.3 1017 309  2.3 3  8.5  87   55  117 315 -383  0
3786500 2716500  6 30  8  15.5 1018 317  2.9 4  8.2  78  165  162 322 -393  0
3786500 2716500  6 30  9  16.2 1018 320  3.2 4  7.9  71  278  192 328 -406  0
3786500 2716500  6 30 10  17.4 1018 302  3.2 3  7.5  63  492  151 325 -420  0
3786500 2716500  6 30 11  18.7 1018 309  3.7 3  7.2  56  620  131 325 -433  0
3786500 2716500  6 30 12  18.8 1018 294  3.7 2  7.0  52  464  258 323 -445  0
3786500 2716500  6 30 13  18.8 1018 304  3.0 4  6.8  50  161  352 328 -453  0
3786500 2716500  6 30 14  19.4 1018 306  3.3 6  6.7  49   15  275 348 -456  0
3786500 2716500  6 30 15  18.5 1018 292  2.3 5  6.7  50   99  303 352 -454  0
3786500 2716500  6 30 16  18.8 1018 311  1.9 8  6.8  51    0  110 361 -450  0
3786500 2716500  6 30 17  15.9 1017 330  1.6 6  7.7  62  109  218 363 -447  0
3786500 2716500  6 30 18  16.4 1017 266  2.5 6  8.3  72   79  159 354 -440  0
3786500 2716500  6 30 19  14.5 1017 353  1.7 7  8.3  76    1   72 358 -434  0
3786500 2716500  6 30 20  14.8 1018 269  1.7 8  8.4  79    0   20 367 -428  0
3786500 2716500  6 30 21  14.5 1018 261  1.6 8  8.4  80    0    2 367 -418  0
3786500 2716500  6 30 22  14.3 1018 248  1.6 8  8.3  81    0    0 363 -409  0
3786500 2716500  6 30 23  15.0 1018 267  1.5 8  8.6  80    0    0 361 -402  0
3786500 2716500  6 30 24  15.7 1018 251  1.4 7  9.1  80    0    0 353 -397  0
3786500 2716500  7  1  1  16.7 1013 228  1.2 6  9.8  81    0    0 363 -438  0
3786500 2716500  7  1  2  17.3 1013 182  1.1 6 10.3  81    0    0 361 -437  0
3786500 2716500  7  1  3  13.8 1013 170  1.3 6  8.9  84    0    0 360 -433  0
