     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4223500 2680500  5 29  6   5.4  968 286  5.6 8  5.3  91    0   21 310 -352  2
4223500 2680500  5 29  7   5.8  968 292  5.7 8  5.3  89    0   70 311 -353  2
4223500 2680500  5 29  8   5.9  967 300  5.6 8  5.4  89    0   82 312 -356  2
4223500 2680500  5 29  9   6.1  968 321  4.5 8  5.6  92    0  121 311 -358  2
4223500 2680500  5 29 10   7.0  968 341  4.6 6  6.0  94  123  189 301 -360  2
4223500 2680500  5 29 11   7.9  968 352  5.6 7  6.2  92   46  231 299 -363  2
4223500 2680500  5 29 12   8.7  969 345  5.7 7  6.4  90  119  220 305 -378  2
4223500 2680500  5 29 13   8.9  968 354  5.2 6  6.4  87  127  215 303 -394  2
4223500 2680500  5 29 14   9.8  968 339  4.6 7  6.5  85    7  218 303 -399  2
4223500 2680500  5 29 15   9.7  969 344  3.2 7  6.4  82    0  167 308 -400  2
4223500 2680500  5 29 16   9.1  968 354  7.8 6  6.3  82   50  175 303 -402  2
4223500 2680500  5 29 17   9.4  968 352  3.8 7  6.4  84    0  104 303 -401  2
4223500 2680500  5 29 18   9.7  968   0  2.6 8  6.4  82    0   42 313 -394  2
4223500 2680500  5 29 19   9.8  968 343  2.7 8  6.4  82    0   18 318 -386  2
4223500 2680500  5 29 20   9.7  969   2  3.9 7  6.5  83    0    5 315 -376  2
4223500 2680500  5 29 21   9.4  969  19  4.9 7  6.6  85    0    0 312 -366  2
4223500 2680500  5 29 22   9.3  970  21  3.4 6  6.7  88    0    0 308 -359  2
4223500 2680500  5 29 23   8.6  970  29  4.4 8  6.8  91    0    0 311 -354  2
4223500 2680500  5 29 24   8.4  970  23  5.1 7  6.8  94    0    0 313 -351  2
4223500 2680500  5 30  1   7.8  970  16  3.9 7  6.8  96    0    0 310 -350  2
4223500 2680500  5 30  2   8.0  969 360  3.7 6  6.7  97    0    0 308 -350  2
4223500 2680500  5 30  3   7.8  969 345  2.8 7  6.7  97    0    0 310 -349  2
4223500 2680500  5 30  4   7.4  968 342  3.5 8  6.7  98    0    0 316 -349  2
4223500 2680500  5 30  5   7.1  968 318  3.2 8  6.6  99    0    4 318 -349  2
4223500 2680500  5 30  6   6.9  968 319  2.7 8  6.5  99    0   25 318 -350  2
4223500 2680500  5 30  7   6.9  968 301  2.7 8  6.4  99   10   79 318 -351  2
4223500 2680500  5 30  8   6.8  967 302  2.8 8  6.4  99    0   83 320 -353  2
4223500 2680500  5 30  9   6.9  967 306  3.3 7  6.5 100    0  116 317 -354  2
4223500 2680500  5 30 10   7.4  967 304  3.1 7  6.6 100    0  141 314 -357  2
4223500 2680500  5 30 11   7.6  967 304  3.3 8  6.7  99    0  123 321 -362  2
4223500 2680500  5 30 12   7.9  967 313  3.2 8  6.8  98    0  112 329 -371  2
4223500 2680500  5 30 13   8.3  967 319  2.1 8  6.9  98    0  112 330 -382  2
4223500 2680500  5 30 14   8.8  966 317  2.3 8  7.2  99    0  145 333 -393  2
4223500 2680500  5 30 15   9.2  966 323  2.8 8  7.5  99    0  141 335 -399  2
4223500 2680500  5 30 16   9.5  966 357  2.4 8  7.7 100    0  102 337 -398  2
4223500 2680500  5 30 17   9.7  965 345  2.1 7  7.8 100    0  106 333 -396  2
4223500 2680500  5 30 18   9.8  965 337  1.7 7  7.9 100   10   91 328 -393  2
4223500 2680500  5 30 19   9.9  964   3  2.4 8  7.9  99    0   39 334 -386  2
4223500 2680500  5 30 20  10.0  964  16  2.3 8  7.9  98    0    5 340 -381  2
4223500 2680500  5 30 21   9.8  965  30  1.7 8  7.8  98    0    0 339 -378  2
4223500 2680500  5 30 22   9.4  965  54  1.4 8  7.7  98    0    0 337 -377  2
4223500 2680500  5 30 23   8.8  965  76  1.2 8  7.5  99    0    0 335 -377  2
4223500 2680500  5 30 24   8.2  965  95  1.1 7  7.2  99    0    0 330 -377  2
4223500 2680500  5 31  1   7.4  965  83  1.6 7  6.9  99    0    0 324 -377  2
4223500 2680500  5 31  2   6.6  965  88  2.0 6  6.5  99    0    0 316 -377  2
4223500 2680500  5 31  3   6.5  964  48  1.4 6  6.4 100    0    0 310 -377  2
4223500 2680500  5 31  4   6.2  965  60  1.0 7  6.3 100    0    0 314 -377  2
4223500 2680500  5 31  5   6.2  965 117  1.4 7  6.2 100    6   13 320 -377  2
4223500 2680500  5 31  6   7.6  965  59  1.8 5  6.5  99   68   42 311 -378  2
4223500 2680500  5 31  7   9.5  966  70  1.7 6  7.1  97  167   71 311 -379  2
4223500 2680500  5 31  8   9.7  966  50  2.6 5  7.4  95  162  156 314 -382  2
4223500 2680500  5 31  9  10.9  967  43  2.0 6  7.6  92  186  221 316 -385  2
4223500 2680500  5 31 10  11.1  967  41  3.2 6  7.7  90  116  285 325 -392  2
4223500 2680500  5 31 11  11.7  966  38  2.9 8  7.7  88    0  210 339 -401  2
4223500 2680500  5 31 12  10.9  966  36  2.6 8  7.8  88    0  119 348 -407  2
4223500 2680500  5 31 13  10.8  966  12  2.4 7  7.9  92    0  144 342 -415  2
4223500 2680500  5 31 14  11.2  966   9  1.9 7  8.2  95    0  149 339 -423  2
4223500 2680500  5 31 15  11.8  966   7  1.3 8  8.4  94    0  180 346 -421  2
4223500 2680500  5 31 16  13.1  965 344  1.2 6  8.6  91   54  230 345 -422  2
4223500 2680500  5 31 17  14.0  965 302  1.9 6  8.9  87  117  183 340 -423  2
4223500 2680500  5 31 18  13.8  964 327  1.8 6  9.2  88   12  115 341 -414  2
4223500 2680500  5 31 19  13.1  964 269  2.4 8  9.3  91    0   46 347 -406  2
4223500 2680500  5 31 20  12.6  964 324  2.2 7  9.2  94    0    4 350 -401  2
4223500 2680500  5 31 21  12.2  964 329  2.1 7  9.1  96    0    0 344 -395  2
4223500 2680500  5 31 22  11.9  964 342  1.8 7  9.1  98    0    0 344 -390  2
4223500 2680500  5 31 23  12.0  964 315  2.1 7  8.9  96    0    0 345 -388  2
4223500 2680500  5 31 24  12.4  964 284  2.5 6  8.8  92    0    0 348 -388  2
4223500 2680500  6  1  1  12.9  953 250  3.0 5  8.7  88    0    0 314 -381  2
4223500 2680500  6  1  2  13.2  953 231  3.4 5  8.6  85    0    0 315 -381  2
4223500 2680500  6  1  3  13.3  953 217  3.7 5  8.6  84    0    0 318 -381  2
4223500 2680500  6  1  4  13.0  953 230  3.4 6  8.6  86    0    0 324 -383  2
4223500 2680500  6  1  5  12.9  953 223  3.6 6  8.6  87    0    2 335 -383  2
4223500 2680500  6  1  6  12.4  953 229  3.1 7  8.7  91    0   17 339 -384  2
4223500 2680500  6  1  7  12.8  953 241  3.5 7  8.6  89    0   62 340 -385  2
4223500 2680500  6  1  8  13.3  955 233  4.7 7  8.7  87    8  154 342 -388  2
4223500 2680500  6  1  9  13.5  955 238  4.9 7  8.7  85   42  248 344 -390  2
4223500 2680500  6  1 10  13.7  955 243  5.2 7  8.5  82    6  250 343 -393  2
4223500 2680500  6  1 11  13.8  956 235  5.5 7  8.3  80    0  210 343 -399  2
4223500 2680500  6  1 12  13.9  956 247  6.2 8  8.3  79    1  234 347 -409  2
4223500 2680500  6  1 13  13.6  956 244  7.2 7  8.2  79    0  198 346 -415  2
4223500 2680500  6  1 14  13.1  956 253  5.2 7  8.2  81    0  148 342 -413  2
4223500 2680500  6  1 15  12.5  956 255  4.7 8  8.2  84    0  108 343 -411  2
4223500 2680500  6  1 16  11.9  957 262  5.0 8  8.2  87    0   90 345 -409  2
4223500 2680500  6  1 17  11.6  957 276  5.4 7  8.1  88    0  135 338 -406  2
4223500 2680500  6  1 18  11.5  958 271  6.3 5  8.0  89   13  135 325 -403  2
4223500 2680500  6  1 19  11.7  958 267  5.1 3  7.8  87   33   94 309 -397  2
4223500 2680500  6  1 20  11.7  958 269  2.9 6  7.7  85    0   25 314 -390  2
4223500 2680500  6  1 21  10.4  958 252  1.8 6  7.5  86    0    0 326 -385  2
4223500 2680500  6  1 22   9.9  959 232  1.9 4  7.3  89    0    0 314 -380  2
4223500 2680500  6  1 23   9.1  958 221  1.6 4  7.1  91    0    0 302 -377  2
4223500 2680500  6  1 24   8.6  958 223  1.6 2  6.8  91    0    0 290 -375  2
4223500 2680500  6  2  1   9.2  958 236  2.2 1  6.7  90    0    0 277 -371  2
4223500 2680500  6  2  2   8.2  958 238  2.2 2  6.6  89    0    0 277 -367  2
4223500 2680500  6  2  3   8.4  958 218  1.9 1  6.5  90    0    0 276 -365  2
4223500 2680500  6  2  4   7.9  958 231  2.3 1  6.4  89    0    0 270 -364  2
4223500 2680500  6  2  5   7.8  958 236  2.3 4  6.2  89    0    7 282 -363  2
4223500 2680500  6  2  6   8.8  958 177  1.7 5  6.3  88   27   64 303 -365  2
4223500 2680500  6  2  7  11.4  959 190  1.8 3  6.8  84  196   97 304 -371  2
4223500 2680500  6  2  8  13.4  959 213  1.2 3  7.2  76  317  126 301 -383  2
4223500 2680500  6  2  9  15.1  958 242  1.3 4  6.9  65  444  145 310 -399  2
4223500 2680500  6  2 10  16.8  959 209  1.7 4  6.9  58  577  146 321 -412  2
4223500 2680500  6  2 11  18.2  959 185  1.6 3  6.9  52  694  137 322 -419  2
4223500 2680500  6  2 12  19.3  958 170  1.9 3  6.8  48  782  118 323 -416  2
4223500 2680500  6  2 13  20.8  959 131  2.0 3  7.1  46  707  171 329 -417  2
4223500 2680500  6  2 14  21.0  958 165  2.3 4  7.5  46  283  355 338 -428  2
4223500 2680500  6  2 15  21.3  958 162  1.8 6  7.4  45   34  283 352 -434  2
4223500 2680500  6  2 16  21.9  957 157  3.1 4  7.5  44  101  282 355 -429  2
4223500 2680500  6  2 17  20.7  957 153  2.4 7  7.8  46   22  196 357 -425  2
4223500 2680500  6  2 18  21.2  957 153  3.2 5  7.8  48   54  166 359 -422  2
4223500 2680500  6  2 19  20.8  956 143  3.4 4  7.7  47   69   97 348 -414  2
4223500 2680500  6  2 20  19.5  956 143  3.2 4  7.6  48    8   36 342 -408  2
4223500 2680500  6  2 21  18.4  956 157  3.9 3  7.2  50    0    0 334 -402  2
4223500 2680500  6  2 22  17.6  955 156  3.4 3  7.2  53    0    0 325 -399  2
4223500 2680500  6  2 23  17.5  955 162  3.9 3  7.6  57    0    0 324 -396  2
4223500 2680500  6  2 24  17.4  955 169  2.3 5  7.7  58    0    0 332 -392  2
4223500 2680500  6  3  1  16.6  955 150  3.8 1  7.6  59    0    0 321 -389  2
4223500 2680500  6  3  2  16.1  955 165  3.0 2  7.6  62    0    0 307 -388  2
4223500 2680500  6  3  3  16.3  956 222  3.5 5  7.8  64    0    0 326 -388  2
4223500 2680500  6  3  4  15.4  956 217  3.1 6  7.9  66    0    0 343 -390  2
4223500 2680500  6  3  5  14.4  956 191  3.0 7  8.4  75    0    1 351 -391  2
4223500 2680500  6  3  6  14.7  957 229  4.3 7  9.4  85    0   11 356 -390  2
4223500 2680500  6  3  7  14.7  959 230  2.5 7  9.9  90    4   94 358 -391  2
4223500 2680500  6  3  8  15.6  959 247  3.1 6 10.3  90   34  182 356 -392  2
4223500 2680500  6  3  9  15.7  959 267  4.2 8 10.4  88    0  166 362 -397  2
4223500 2680500  6  3 10  16.6  960 267  6.8 8 10.2  84    0  134 371 -406  2
4223500 2680500  6  3 11  17.7  960 279  6.1 6 10.1  78  376  288 365 -415  2
4223500 2680500  6  3 12  18.5  960 250  5.3 6  9.7  71  202  365 358 -423  2
4223500 2680500  6  3 13  18.8  961 248  4.9 6  9.5  67  129  367 357 -430  2
4223500 2680500  6  3 14  19.4  961 263  5.0 5  9.3  64  207  351 352 -432  2
4223500 2680500  6  3 15  19.8  961 238  4.0 6  8.8  58  182  319 352 -433  2
4223500 2680500  6  3 16  20.4  961 270  2.9 6  8.4  54  177  274 356 -430  2
4223500 2680500  6  3 17  21.1  961 233  3.3 4  8.1  50  208  200 349 -426  2
4223500 2680500  6  3 18  20.8  961 244  2.5 3  8.0  49  183  131 337 -418  2
4223500 2680500  6  3 19  20.0  961 250  3.0 3  7.8  50   83   88 331 -408  2
4223500 2680500  6  3 20  18.6  960 227  3.1 3  7.8  53    6   34 326 -399  2
4223500 2680500  6  3 21  16.8  960 179  2.6 3  8.0  60    0    0 321 -390  2
4223500 2680500  6  3 22  15.6  961 201  4.5 3  8.1  67    0    0 317 -385  2
4223500 2680500  6  3 23  14.6  961 198  3.9 3  8.1  72    0    0 312 -381  2
4223500 2680500  6  3 24  14.3  961 203  3.4 4  8.1  75    0    0 313 -378  2
4223500 2680500  6  4  1  14.3  961 207  3.4 4  8.1  75    0    0 316 -376  2
4223500 2680500  6  4  2  13.4  960 209  3.4 5  8.1  78    0    0 319 -375  2
4223500 2680500  6  4  3  13.6  961 205  2.7 5  8.2  80    0    0 324 -374  2
4223500 2680500  6  4  4  14.2  961 208  2.5 6  8.5  81    0    0 330 -373  2
4223500 2680500  6  4  5  14.2  961 237  2.7 7  8.6  81    0    3 342 -373  2
4223500 2680500  6  4  6  14.2  961 249  3.0 7  8.8  82    0   38 347 -375  2
4223500 2680500  6  4  7  15.4  962 240  2.6 7  9.1  82    9  101 349 -381  2
4223500 2680500  6  4  8  16.5  963 253  2.4 4  9.2  77  171  182 338 -393  2
4223500 2680500  6  4  9  17.9  963 276  3.5 4  8.7  67  480  120 326 -409  2
4223500 2680500  6  4 10  18.7  963 307  3.7 4  8.2  59  575  140 327 -426  2
4223500 2680500  6  4 11  19.6  964 321  4.4 4  8.0  55  606  182 331 -439  2
4223500 2680500  6  4 12  20.7  964 326  4.2 4  7.8  50  593  225 334 -448  2
4223500 2680500  6  4 13  20.9  963 344  3.1 5  7.6  47  457  303 339 -457  2
4223500 2680500  6  4 14  21.2  964  14  2.8 7  7.6  46  224  361 350 -464  2
4223500 2680500  6  4 15  21.7  964  16  2.6 6  7.7  46  203  331 354 -464  2
4223500 2680500  6  4 16  21.6  964  37  2.5 7  8.0  47  162  284 355 -459  2
4223500 2680500  6  4 17  21.4  963  25  2.8 7  8.0  47  132  226 356 -450  2
4223500 2680500  6  4 18  20.8  963 307  1.8 7  8.1  49   71  164 355 -438  2
4223500 2680500  6  4 19  20.1  962 331  1.1 8  8.6  54   14   89 359 -427  2
4223500 2680500  6  4 20  19.4  963  40  0.6 7  8.6  56    0   20 359 -419  2
4223500 2680500  6  4 21  17.0  963  75  0.4 5  8.3  60    0    0 342 -413  2
4223500 2680500  6  4 22  15.2  964 103  0.9 3  8.1  67    0    0 316 -409  2
4223500 2680500  6  4 23  13.7  963 178  1.2 2  7.9  73    0    0 294 -406  2
4223500 2680500  6  4 24  13.4  963 178  1.7 2  7.8  76    0    0 284 -405  2
4223500 2680500  6  5  1  13.0  964 196  1.9 2  7.6  76    0    0 282 -403  2
4223500 2680500  6  5  2  12.4  964 224  2.0 2  7.4  76    0    0 281 -402  2
4223500 2680500  6  5  3  12.4  964 166  1.4 3  7.2  76    0    0 287 -400  2
4223500 2680500  6  5  4  12.9  964 184  1.4 4  7.1  74    0    0 301 -400  2
4223500 2680500  6  5  5  12.3  964  27  1.2 3  7.1  74    0   12 302 -402  2
4223500 2680500  6  5  6  12.6  964  96  1.3 4  7.4  78   33   66 303 -404  2
4223500 2680500  6  5  7  14.1  964  93  1.9 4  7.9  78  145  116 311 -408  2
4223500 2680500  6  5  8  17.3  964  74  2.2 2  8.3  71  321  124 310 -412  2
4223500 2680500  6  5  9  19.3  964  67  3.1 2  8.7  63  482  125 312 -422  2
4223500 2680500  6  5 10  21.6  964 132  3.2 2  9.0  57  606  131 323 -437  2
4223500 2680500  6  5 11  23.1  965 109  3.9 2  9.1  51  693  138 332 -454  2
4223500 2680500  6  5 12  24.7  964 125  4.2 2  9.2  47  745  141 341 -460  2
4223500 2680500  6  5 13  25.6  964 124  4.0 2  8.5  40  748  145 348 -463  2
4223500 2680500  6  5 14  26.9  964  95  3.7 2  8.0  36  653  182 353 -470  2
4223500 2680500  6  5 15  27.1  963 139  3.5 2  8.3  35  509  217 358 -471  2
4223500 2680500  6  5 16  27.3  963 152  3.5 2  8.7  37  386  214 359 -475  2
4223500 2680500  6  5 17  27.5  962 126  3.3 4  9.0  37  235  202 366 -472  2
4223500 2680500  6  5 18  27.2  961 145  3.5 4  9.2  38  159  149 370 -462  2
4223500 2680500  6  5 19  25.8  961 118  3.8 4  9.6  42   74   95 368 -449  2
4223500 2680500  6  5 20  24.6  961 133  3.8 5  9.7  46    8   35 366 -437  2
4223500 2680500  6  5 21  23.2  960 138  4.9 4  9.6  49    0    0 362 -427  2
4223500 2680500  6  5 22  22.9  960 135  5.6 1  9.4  50    0    0 350 -420  2
4223500 2680500  6  5 23  23.3  960 147  5.7 1  9.1  49    0    0 344 -416  2
4223500 2680500  6  5 24  22.6  960 150  5.3 2  9.0  49    0    0 344 -414  2
4223500 2680500  6  6  1  21.6  959 170  4.5 2  9.2  52    0    0 344 -413  2
4223500 2680500  6  6  2  21.7  959 179  4.3 1  9.6  56    0    0 340 -412  2
4223500 2680500  6  6  3  21.0  959 177  4.7 1  9.8  58    0    0 335 -412  2
4223500 2680500  6  6  4  20.5  959 180  3.7 2  9.9  61    0    0 336 -412  2
4223500 2680500  6  6  5  20.6  958 174  3.3 3 10.0  62    0   13 340 -411  2
4223500 2680500  6  6  6  20.7  959 160  4.3 4 10.2  63   32   70 344 -412  2
4223500 2680500  6  6  7  22.9  959 139  3.2 5 10.8  62  106  134 351 -418  2
4223500 2680500  6  6  8  23.3  959 140  4.9 3 11.4  61  241  174 353 -428  2
4223500 2680500  6  6  9  25.1  959 132  4.0 2 11.7  58  399  190 350 -441  2
4223500 2680500  6  6 10  27.1  959 179  4.5 1 11.8  53  525  202 355 -452  2
4223500 2680500  6  6 11  28.6  959 127  4.3 1 11.6  46  629  205 363 -464  2
4223500 2680500  6  6 12  29.4  959 134  3.5 1 10.3  39  697  201 369 -477  2
4223500 2680500  6  6 13  30.1  959 157  3.2 1  9.6  34  707  201 374 -488  2
4223500 2680500  6  6 14  30.2  959 184  2.8 2  9.8  34  631  222 379 -496  2
4223500 2680500  6  6 15  30.7  959 145  3.3 2  9.8  34  526  232 383 -498  2
4223500 2680500  6  6 16  30.3  958 132  2.9 2  9.7  33  450  202 383 -494  2
4223500 2680500  6  6 17  28.7  958  46  2.7 3 10.1  37  328  179 382 -487  2
4223500 2680500  6  6 18  27.1  956 349  2.0 3 10.9  44  102  173 380 -480  2
4223500 2680500  6  6 19  25.3  956  24  1.9 7 11.0  49    7   83 382 -469  2
4223500 2680500  6  6 20  24.5  956  94  4.3 6 11.2  53    0   12 385 -456  2
4223500 2680500  6  6 21  21.2  955 134  2.7 6 11.3  61    0    0 376 -445  2
4223500 2680500  6  6 22  21.0  956 146  3.1 5 11.0  66    0    0 365 -439  2
4223500 2680500  6  6 23  21.7  956 142  2.6 5 11.3  67    0    0 364 -439  2
4223500 2680500  6  6 24  22.0  955 144  5.7 4 11.9  68    0    0 363 -439  2
4223500 2680500  6  7  1  22.2  955 145  4.6 1 12.1  68    0    0 352 -437  2
4223500 2680500  6  7  2  22.0  954 177  3.2 0 12.1  68    0    0 341 -432  2
4223500 2680500  6  7  3  21.3  954 167  3.1 0 12.1  70    0    0 340 -423  2
4223500 2680500  6  7  4  21.8  954 157  2.9 0 11.9  69    0    0 339 -417  2
4223500 2680500  6  7  5  20.6  954 183  2.4 4 11.8  70    0    9 347 -413  2
4223500 2680500  6  7  6  19.9  954 165  1.7 5 11.9  75   24   58 357 -412  2
4223500 2680500  6  7  7  22.6  954 227  2.6 4 12.4  74  175   85 360 -417  2
4223500 2680500  6  7  8  23.0  955 255  3.3 3 12.6  68  282  111 359 -425  2
4223500 2680500  6  7  9  23.6  955 255  3.4 3 12.7  66  256  204 359 -437  2
4223500 2680500  6  7 10  23.4  955 265  3.7 6 13.1  68   69  303 373 -449  2
4223500 2680500  6  7 11  24.7  955 262  4.1 3 13.6  68  561  166 378 -459  2
4223500 2680500  6  7 12  24.2  955 266  4.9 6 13.9  68  111  346 382 -466  2
4223500 2680500  6  7 13  25.4  955 284  3.5 4 13.9  66  294  331 388 -463  2
4223500 2680500  6  7 14  24.2  954 277  3.4 5 13.8  66  112  332 386 -456  2
4223500 2680500  6  7 15  23.7  954 296  4.5 7 13.8  69   18  256 392 -445  2
4223500 2680500  6  7 16  24.1  953 317  4.7 3 14.1  71  297  216 384 -431  2
4223500 2680500  6  7 17  22.0  953 307  4.6 6 13.7  72   17  180 376 -424  2
4223500 2680500  6  7 18  21.8  953 283  2.8 4 13.1  75   53  153 374 -420  2
4223500 2680500  6  7 19  20.1  953 271  2.7 7 13.2  80    0   53 373 -416  2
4223500 2680500  6  7 20  19.3  953 253  2.5 7 13.3  87    1   30 380 -412  2
4223500 2680500  6  7 21  18.6  954 230  2.9 8 12.8  88    0    0 381 -409  2
4223500 2680500  6  7 22  18.6  955 257  4.3 7 12.4  87    0    0 379 -407  2
4223500 2680500  6  7 23  16.6  955 272  6.1 7 11.6  86    0    0 370 -406  2
4223500 2680500  6  7 24  15.2  956 253  4.5 7 10.4  87    0    0 363 -404  2
4223500 2680500  6  8  1  14.3  957 343  2.4 7  9.8  88    0    0 357 -404  2
4223500 2680500  6  8  2  13.9  958 264  2.6 5  9.6  90    0    0 345 -403  2
4223500 2680500  6  8  3  13.8  958 260  2.4 5  9.5  91    0    0 334 -402  2
4223500 2680500  6  8  4  13.8  958 245  1.3 7  9.5  91    0    0 343 -399  2
4223500 2680500  6  8  5  13.9  958 252  1.7 8  9.5  91    0    3 358 -397  2
4223500 2680500  6  8  6  14.3  959 235  2.7 8  9.7  91    0   15 363 -396  2
4223500 2680500  6  8  7  14.2  959 258  2.5 8  9.8  91    0   40 364 -393  2
4223500 2680500  6  8  8  14.0  959 270  3.9 7  9.9  92    0  119 358 -392  2
4223500 2680500  6  8  9  13.6  960 303  4.9 7  9.6  92    0  159 352 -397  2
4223500 2680500  6  8 10  13.4  961 250  4.1 8  9.3  91    0  157 357 -402  2
4223500 2680500  6  8 11  14.1  961 240  2.5 8  9.1  88    0  171 363 -402  2
4223500 2680500  6  8 12  14.4  962 260  2.4 7  9.0  84    2  250 359 -405  2
4223500 2680500  6  8 13  15.0  962 245  2.7 7  8.8  80   38  340 356 -415  2
4223500 2680500  6  8 14  16.2  963 230  2.5 7  8.6  74   22  306 358 -420  2
4223500 2680500  6  8 15  16.7  963 223  2.7 7  8.5  69   80  317 359 -417  2
4223500 2680500  6  8 16  18.5  963 234  2.1 6  8.3  62  324  233 357 -418  2
4223500 2680500  6  8 17  18.6  962 246  2.3 4  8.0  57  242  193 348 -419  2
4223500 2680500  6  8 18  18.2  962 262  1.6 4  7.7  55  104  161 339 -415  2
4223500 2680500  6  8 19  17.2  962   0  1.2 6  7.9  59    7   83 344 -409  2
4223500 2680500  6  8 20  16.5  962 182  1.5 3  8.4  67    0   22 338 -402  2
4223500 2680500  6  8 21  15.9  963 183  1.9 6  8.7  72    0    0 334 -396  2
4223500 2680500  6  8 22  13.8  962 183  2.2 4  8.8  79    0    0 331 -391  2
4223500 2680500  6  8 23  13.2  963 201  2.6 4  8.6  84    0    0 315 -388  2
4223500 2680500  6  8 24  13.2  963 205  2.3 0  8.1  82    0    0 292 -387  2
4223500 2680500  6  9  1  12.4  962 205  3.4 0  7.7  80    0    0 269 -385  2
4223500 2680500  6  9  2  11.8  963 219  3.0 0  7.6  82    0    0 268 -381  2
4223500 2680500  6  9  3  11.3  963 228  3.0 0  7.5  84    0    0 266 -377  2
4223500 2680500  6  9  4  11.2  963 216  2.7 0  7.2  83    0    0 264 -371  2
4223500 2680500  6  9  5  10.3  962 212  2.8 0  7.1  84    6   19 262 -366  2
4223500 2680500  6  9  6  12.4  962 214  2.9 0  7.3  83   80   63 265 -365  2
4223500 2680500  6  9  7  14.6  962 218  3.8 0  7.8  76  236   78 271 -372  2
4223500 2680500  6  9  8  16.9  962 213  4.1 0  8.0  68  404   79 278 -382  2
4223500 2680500  6  9  9  18.4  962 219  4.6 0  7.9  59  556   78 285 -395  2
4223500 2680500  6  9 10  19.6  961 222  4.1 2  7.6  52  669   85 301 -408  2
4223500 2680500  6  9 11  20.4  961 219  4.9 3  7.4  48  657  150 319 -419  2
4223500 2680500  6  9 12  21.7  961 219  5.2 3  7.3  44  679  172 328 -429  2
4223500 2680500  6  9 13  22.0  960 214  4.9 4  7.3  42  694  169 338 -434  2
4223500 2680500  6  9 14  22.3  959 221  5.3 4  7.1  41  687  151 345 -434  2
4223500 2680500  6  9 15  22.7  959 226  4.6 4  7.1  40  477  226 348 -433  2
4223500 2680500  6  9 16  23.2  958 209  3.6 4  7.5  40  408  196 352 -429  2
4223500 2680500  6  9 17  23.5  958 197  3.4 3  7.7  40  296  172 353 -420  2
4223500 2680500  6  9 18  23.4  957 237  2.5 2  7.6  40  223  120 347 -412  2
4223500 2680500  6  9 19  22.4  957 234  2.5 2  7.7  42   69   97 344 -408  2
4223500 2680500  6  9 20  20.8  956 257  1.6 2  8.0  47   10   39 342 -405  2
4223500 2680500  6  9 21  18.6  956 214  1.5 2  8.2  54    0    1 337 -399  2
4223500 2680500  6  9 22  17.4  956 215  2.0 2  8.2  60    0    0 332 -396  2
4223500 2680500  6  9 23  16.1  956 197  2.5 2  8.1  64    0    0 328 -394  2
4223500 2680500  6  9 24  16.7  956 193  2.7 2  8.0  64    0    0 328 -393  2
4223500 2680500  6 10  1  16.8  955 184  3.4 3  7.9  62    0    0 331 -392  2
4223500 2680500  6 10  2  17.0  955 187  2.6 5  7.8  61    0    0 339 -391  2
4223500 2680500  6 10  3  16.4  954 200  3.6 5  7.8  62    0    0 345 -391  2
4223500 2680500  6 10  4  16.8  953 196  3.8 5  7.7  62    0    0 344 -393  2
4223500 2680500  6 10  5  17.7  952 189  3.9 5  7.6  58    0    3 345 -395  2
4223500 2680500  6 10  6  17.9  953 182  3.6 5  7.6  56    7   51 346 -396  2
4223500 2680500  6 10  7  18.7  952 182  3.6 6  7.8  56    7   95 350 -399  2
4223500 2680500  6 10  8  19.5  952 181  3.9 6  8.1  55  116  158 356 -403  2
4223500 2680500  6 10  9  20.4  951 180  4.5 5  8.3  53  182  206 354 -409  2
4223500 2680500  6 10 10  20.1  951 177  3.8 6  8.5  54    0  205 355 -413  2
4223500 2680500  6 10 11  19.9  951 164  3.2 7  8.7  56    0  213 364 -416  2
4223500 2680500  6 10 12  19.1  951 174  2.1 7  9.1  60    0  204 368 -416  2
4223500 2680500  6 10 13  19.0  951 188  2.2 7  9.6  65    0  240 367 -411  2
4223500 2680500  6 10 14  18.4  951 200  2.8 7 10.0  69    3  245 367 -410  2
4223500 2680500  6 10 15  17.5  951 280  6.2 8 10.3  75    0  105 369 -413  2
4223500 2680500  6 10 16  15.1  951 264  3.9 7 10.1  82    0   68 364 -413  2
4223500 2680500  6 10 17  13.9  951 245  3.1 6  9.6  88    0   76 350 -411  2
4223500 2680500  6 10 18  13.6  952 223  3.3 6  9.4  89    0   88 342 -409  2
4223500 2680500  6 10 19  13.5  951 216  2.2 7  9.1  88    0   49 345 -406  2
4223500 2680500  6 10 20  13.2  951 229  3.2 7  9.0  88    0    4 348 -402  2
4223500 2680500  6 10 21  13.2  951 216  3.4 7  9.0  89    0    0 348 -398  2
4223500 2680500  6 10 22  13.0  952 255  4.3 8  9.1  91    0    0 352 -394  2
4223500 2680500  6 10 23  13.0  951 251  3.1 8  9.1  91    0    0 357 -391  2
4223500 2680500  6 10 24  13.0  951 256  1.7 7  9.1  91    0    0 353 -388  2
4223500 2680500  6 11  1  12.9  951 231  1.4 8  9.2  92    0    0 353 -387  2
4223500 2680500  6 11  2  12.8  951 240  2.3 8  9.2  93    0    0 357 -385  2
4223500 2680500  6 11  3  12.6  950 222  0.9 7  9.0  92    0    0 351 -384  2
